,S_2px
-72.26979999999999,0.0
-72.2598,0.0
-72.2498,0.0
-72.2398,0.0
-72.2298,0.0
-72.21979999999999,0.0
-72.2098,0.0
-72.1998,0.0
-72.18979999999999,0.0
-72.1798,0.0
-72.1698,0.0
-72.15979999999999,0.0
-72.1498,0.0
-72.1398,0.0
-72.1298,0.0
-72.1198,0.0
-72.10979999999999,0.0
-72.0998,0.0
-72.0898,0.0
-72.07979999999999,0.0
-72.0698,0.0
-72.0598,0.0
-72.04979999999999,0.0
-72.0398,0.0
-72.0298,0.0
-72.01979999999999,0.0
-72.0098,0.0
-71.9998,0.0
-71.9898,0.0
-71.9798,0.0
-71.96979999999999,0.0
-71.9598,0.0
-71.9498,0.0
-71.93979999999999,0.0
-71.9298,0.0
-71.9198,0.0
-71.90979999999999,0.0
-71.8998,0.0
-71.8898,0.0
-71.8798,0.0
-71.8698,0.0
-71.85979999999999,0.0
-71.8498,0.0
-71.8398,0.0
-71.82979999999999,0.0
-71.8198,0.0
-71.8098,0.0
-71.79979999999999,0.0
-71.7898,0.0
-71.7798,0.0
-71.76979999999999,0.0
-71.7598,0.0
-71.7498,0.0
-71.7398,0.0
-71.7298,0.0
-71.71979999999999,0.0
-71.7098,0.0
-71.6998,0.0
-71.68979999999999,0.0
-71.6798,0.0
-71.6698,0.0
-71.65979999999999,0.0
-71.6498,0.0
-71.6398,0.0
-71.6298,0.0
-71.6198,0.0
-71.60979999999999,0.0
-71.5998,0.0
-71.5898,0.0
-71.57979999999999,0.0
-71.5698,0.0
-71.5598,0.0
-71.54979999999999,0.0
-71.5398,0.0
-71.5298,0.0
-71.51979999999999,0.0
-71.5098,0.0
-71.4998,0.0
-71.4898,0.0
-71.4798,0.0
-71.46979999999999,0.0
-71.4598,0.0
-71.4498,0.0
-71.43979999999999,0.0
-71.4298,0.0
-71.4198,0.0
-71.40979999999999,0.0
-71.3998,0.0
-71.3898,0.0
-71.3798,0.0
-71.3698,0.0
-71.35979999999999,0.0
-71.3498,0.0
-71.3398,0.0
-71.32979999999999,0.0
-71.3198,0.0
-71.3098,0.0
-71.29979999999999,0.0
-71.2898,0.0
-71.2798,0.0
-71.26979999999999,0.0
-71.2598,0.0
-71.2498,0.0
-71.2398,0.0
-71.2298,0.0
-71.21979999999999,0.0
-71.2098,0.0
-71.1998,0.0
-71.18979999999999,0.0
-71.1798,0.0
-71.1698,0.0
-71.15979999999999,0.0
-71.1498,0.0
-71.1398,0.0
-71.1298,0.0
-71.1198,0.0
-71.10979999999999,0.0
-71.0998,0.0
-71.0898,0.0
-71.07979999999999,0.0
-71.0698,0.0
-71.0598,0.0
-71.04979999999999,0.0
-71.0398,0.0
-71.0298,0.0
-71.01979999999999,0.0
-71.0098,0.0
-70.9998,0.0
-70.9898,0.0
-70.9798,0.0
-70.96979999999999,0.0
-70.9598,0.0
-70.9498,0.0
-70.93979999999999,0.0
-70.9298,0.0
-70.9198,0.0
-70.90979999999999,0.0
-70.8998,0.0
-70.8898,0.0
-70.8798,0.0
-70.8698,0.0
-70.85979999999999,0.0
-70.8498,0.0
-70.8398,0.0
-70.82979999999999,0.0
-70.8198,0.0
-70.8098,0.0
-70.79979999999999,0.0
-70.7898,0.0
-70.7798,0.0
-70.76979999999999,0.0
-70.7598,0.0
-70.7498,0.0
-70.7398,0.0
-70.7298,0.0
-70.71979999999999,0.0
-70.7098,0.0
-70.6998,0.0
-70.68979999999999,0.0
-70.6798,0.0
-70.6698,0.0
-70.65979999999999,0.0
-70.6498,0.0
-70.6398,0.0
-70.6298,0.0
-70.6198,0.0
-70.60979999999999,0.0
-70.5998,0.0
-70.5898,0.0
-70.57979999999999,0.0
-70.5698,0.0
-70.5598,0.0
-70.54979999999999,0.0
-70.5398,0.0
-70.5298,0.0
-70.51979999999999,0.0
-70.5098,0.0
-70.4998,0.0
-70.4898,0.0
-70.4798,0.0
-70.46979999999999,0.0
-70.4598,0.0
-70.4498,0.0
-70.43979999999999,0.0
-70.4298,0.0
-70.4198,0.0
-70.40979999999999,0.0
-70.3998,0.0
-70.3898,0.0
-70.3798,0.0
-70.3698,0.0
-70.35979999999999,0.0
-70.3498,0.0
-70.3398,0.0
-70.32979999999999,0.0
-70.3198,0.0
-70.3098,0.0
-70.29979999999999,0.0
-70.2898,0.0
-70.2798,0.0
-70.26979999999999,0.0
-70.2598,0.0
-70.2498,0.0
-70.2398,0.0
-70.2298,0.0
-70.21979999999999,0.0
-70.2098,0.0
-70.1998,0.0
-70.18979999999999,0.0
-70.1798,0.0
-70.1698,0.0
-70.15979999999999,0.0
-70.1498,0.0
-70.1398,0.0
-70.1298,0.0
-70.1198,0.0
-70.10979999999999,0.0
-70.0998,0.0
-70.0898,0.0
-70.07979999999999,0.0
-70.0698,0.0
-70.0598,0.0
-70.04979999999999,0.0
-70.0398,0.0
-70.0298,0.0
-70.01979999999999,0.0
-70.0098,0.0
-69.9998,0.0
-69.9898,0.0
-69.9798,0.0
-69.96979999999999,0.0
-69.9598,0.0
-69.9498,0.0
-69.93979999999999,0.0
-69.9298,0.0
-69.9198,0.0
-69.90979999999999,0.0
-69.8998,0.0
-69.8898,0.0
-69.8798,0.0
-69.8698,0.0
-69.85979999999999,0.0
-69.8498,0.0
-69.8398,0.0
-69.82979999999999,0.0
-69.8198,0.0
-69.8098,0.0
-69.79979999999999,0.0
-69.7898,0.0
-69.7798,0.0
-69.76979999999999,0.0
-69.7598,0.0
-69.7498,0.0
-69.7398,0.0
-69.7298,0.0
-69.71979999999999,0.0
-69.7098,0.0
-69.6998,0.0
-69.68979999999999,0.0
-69.6798,0.0
-69.6698,0.0
-69.65979999999999,0.0
-69.6498,0.0
-69.6398,0.0
-69.6298,0.0
-69.6198,0.0
-69.60979999999999,0.0
-69.5998,0.0
-69.5898,0.0
-69.57979999999999,0.0
-69.5698,0.0
-69.5598,0.0
-69.54979999999999,0.0
-69.5398,0.0
-69.5298,0.0
-69.51979999999999,0.0
-69.5098,0.0
-69.4998,0.0
-69.4898,0.0
-69.4798,0.0
-69.46979999999999,0.0
-69.4598,0.0
-69.4498,0.0
-69.43979999999999,0.0
-69.4298,0.0
-69.4198,0.0
-69.40979999999999,0.0
-69.3998,0.0
-69.3898,0.0
-69.3798,0.0
-69.3698,0.0
-69.35979999999999,0.0
-69.3498,0.0
-69.3398,0.0
-69.32979999999999,0.0
-69.3198,0.0
-69.3098,0.0
-69.29979999999999,0.0
-69.2898,0.0
-69.2798,0.0
-69.26979999999999,0.0
-69.2598,0.0
-69.2498,0.0
-69.2398,0.0
-69.2298,0.0
-69.21979999999999,0.0
-69.2098,0.0
-69.1998,0.0
-69.18979999999999,0.0
-69.1798,0.0
-69.1698,0.0
-69.15979999999999,0.0
-69.1498,0.0
-69.1398,0.0
-69.1298,0.0
-69.1198,0.0
-69.10979999999999,0.0
-69.0998,0.0
-69.0898,0.0
-69.07979999999999,0.0
-69.0698,0.0
-69.0598,0.0
-69.04979999999999,0.0
-69.0398,0.0
-69.0298,0.0
-69.01979999999999,0.0
-69.0098,0.0
-68.9998,0.0
-68.9898,0.0
-68.9798,0.0
-68.96979999999999,0.0
-68.9598,0.0
-68.9498,0.0
-68.93979999999999,0.0
-68.9298,0.0
-68.9198,0.0
-68.90979999999999,0.0
-68.8998,0.0
-68.8898,0.0
-68.8798,0.0
-68.8698,0.0
-68.85979999999999,0.0
-68.8498,0.0
-68.8398,0.0
-68.82979999999999,0.0
-68.8198,0.0
-68.8098,0.0
-68.79979999999999,0.0
-68.7898,0.0
-68.7798,0.0
-68.76979999999999,0.0
-68.7598,0.0
-68.7498,0.0
-68.7398,0.0
-68.7298,0.0
-68.71979999999999,0.0
-68.7098,0.0
-68.6998,0.0
-68.68979999999999,0.0
-68.6798,0.0
-68.6698,0.0
-68.65979999999999,0.0
-68.6498,0.0
-68.6398,0.0
-68.6298,0.0
-68.6198,0.0
-68.60979999999999,0.0
-68.5998,0.0
-68.5898,0.0
-68.57979999999999,0.0
-68.5698,0.0
-68.5598,0.0
-68.54979999999999,0.0
-68.5398,0.0
-68.5298,0.0
-68.51979999999999,0.0
-68.5098,0.0
-68.4998,0.0
-68.4898,0.0
-68.4798,0.0
-68.46979999999999,0.0
-68.4598,0.0
-68.4498,0.0
-68.43979999999999,0.0
-68.4298,0.0
-68.4198,0.0
-68.40979999999999,0.0
-68.3998,0.0
-68.3898,0.0
-68.3798,0.0
-68.3698,0.0
-68.35979999999999,0.0
-68.3498,0.0
-68.3398,0.0
-68.32979999999999,0.0
-68.3198,0.0
-68.3098,0.0
-68.29979999999999,0.0
-68.2898,0.0
-68.2798,0.0
-68.26979999999999,0.0
-68.2598,0.0
-68.2498,0.0
-68.2398,0.0
-68.2298,0.0
-68.21979999999999,0.0
-68.2098,0.0
-68.1998,0.0
-68.18979999999999,0.0
-68.1798,0.0
-68.1698,0.0
-68.15979999999999,0.0
-68.1498,0.0
-68.1398,0.0
-68.1298,0.0
-68.1198,0.0
-68.10979999999999,0.0
-68.0998,0.0
-68.0898,0.0
-68.07979999999999,0.0
-68.0698,0.0
-68.0598,0.0
-68.04979999999999,0.0
-68.0398,0.0
-68.0298,0.0
-68.01979999999999,0.0
-68.0098,0.0
-67.9998,0.0
-67.9898,0.0
-67.9798,0.0
-67.96979999999999,0.0
-67.9598,0.0
-67.9498,0.0
-67.93979999999999,0.0
-67.9298,0.0
-67.9198,0.0
-67.90979999999999,0.0
-67.8998,0.0
-67.8898,0.0
-67.8798,0.0
-67.8698,0.0
-67.85979999999999,0.0
-67.8498,0.0
-67.8398,0.0
-67.82979999999999,0.0
-67.8198,0.0
-67.8098,0.0
-67.79979999999999,0.0
-67.7898,0.0
-67.7798,0.0
-67.76979999999999,0.0
-67.7598,0.0
-67.7498,0.0
-67.7398,0.0
-67.7298,0.0
-67.71979999999999,0.0
-67.7098,0.0
-67.6998,0.0
-67.68979999999999,0.0
-67.6798,0.0
-67.6698,0.0
-67.65979999999999,0.0
-67.6498,0.0
-67.6398,0.0
-67.6298,0.0
-67.6198,0.0
-67.60979999999999,0.0
-67.5998,0.0
-67.5898,0.0
-67.57979999999999,0.0
-67.5698,0.0
-67.5598,0.0
-67.54979999999999,0.0
-67.5398,0.0
-67.5298,0.0
-67.51979999999999,0.0
-67.5098,0.0
-67.4998,0.0
-67.4898,0.0
-67.4798,0.0
-67.46979999999999,0.0
-67.4598,0.0
-67.4498,0.0
-67.43979999999999,0.0
-67.4298,0.0
-67.4198,0.0
-67.40979999999999,0.0
-67.3998,0.0
-67.3898,0.0
-67.3798,0.0
-67.3698,0.0
-67.35979999999999,0.0
-67.3498,0.0
-67.3398,0.0
-67.32979999999999,0.0
-67.3198,0.0
-67.3098,0.0
-67.29979999999999,0.0
-67.2898,0.0
-67.2798,0.0
-67.26979999999999,0.0
-67.2598,0.0
-67.2498,0.0
-67.2398,0.0
-67.2298,0.0
-67.21979999999999,0.0
-67.2098,0.0
-67.1998,0.0
-67.18979999999999,0.0
-67.1798,0.0
-67.1698,0.0
-67.15979999999999,0.0
-67.1498,0.0
-67.1398,0.0
-67.1298,0.0
-67.1198,0.0
-67.10979999999999,0.0
-67.0998,0.0
-67.0898,0.0
-67.07979999999999,0.0
-67.0698,0.0
-67.0598,0.0
-67.04979999999999,0.0
-67.0398,0.0
-67.0298,0.0
-67.01979999999999,0.0
-67.0098,0.0
-66.9998,0.0
-66.9898,0.0
-66.9798,0.0
-66.96979999999999,0.0
-66.9598,0.0
-66.9498,0.0
-66.93979999999999,0.0
-66.9298,0.0
-66.9198,0.0
-66.90979999999999,0.0
-66.8998,0.0
-66.8898,0.0
-66.8798,0.0
-66.8698,0.0
-66.85979999999999,0.0
-66.8498,0.0
-66.8398,0.0
-66.82979999999999,0.0
-66.8198,0.0
-66.8098,0.0
-66.79979999999999,0.0
-66.7898,0.0
-66.7798,0.0
-66.76979999999999,0.0
-66.7598,0.0
-66.7498,0.0
-66.7398,0.0
-66.7298,0.0
-66.71979999999999,0.0
-66.7098,0.0
-66.6998,0.0
-66.68979999999999,0.0
-66.6798,0.0
-66.6698,0.0
-66.65979999999999,0.0
-66.6498,0.0
-66.6398,0.0
-66.6298,0.0
-66.6198,0.0
-66.60979999999999,0.0
-66.5998,0.0
-66.5898,0.0
-66.57979999999999,0.0
-66.5698,0.0
-66.5598,0.0
-66.54979999999999,0.0
-66.5398,0.0
-66.5298,0.0
-66.51979999999999,0.0
-66.5098,0.0
-66.4998,0.0
-66.4898,0.0
-66.4798,0.0
-66.46979999999999,0.0
-66.4598,0.0
-66.4498,0.0
-66.43979999999999,0.0
-66.4298,0.0
-66.4198,0.0
-66.40979999999999,0.0
-66.3998,0.0
-66.3898,0.0
-66.3798,0.0
-66.3698,0.0
-66.35979999999999,0.0
-66.3498,0.0
-66.3398,0.0
-66.32979999999999,0.0
-66.3198,0.0
-66.3098,0.0
-66.29979999999999,0.0
-66.2898,0.0
-66.2798,0.0
-66.26979999999999,0.0
-66.2598,0.0
-66.2498,0.0
-66.2398,0.0
-66.2298,0.0
-66.21979999999999,0.0
-66.2098,0.0
-66.1998,0.0
-66.18979999999999,0.0
-66.1798,0.0
-66.1698,0.0
-66.15979999999999,0.0
-66.1498,0.0
-66.1398,0.0
-66.1298,0.0
-66.1198,0.0
-66.10979999999999,0.0
-66.0998,0.0
-66.0898,0.0
-66.07979999999999,0.0
-66.0698,0.0
-66.0598,0.0
-66.04979999999999,0.0
-66.0398,0.0
-66.0298,0.0
-66.01979999999999,0.0
-66.0098,0.0
-65.9998,0.0
-65.9898,0.0
-65.9798,0.0
-65.96979999999999,0.0
-65.9598,0.0
-65.9498,0.0
-65.93979999999999,0.0
-65.9298,0.0
-65.9198,0.0
-65.90979999999999,0.0
-65.8998,0.0
-65.8898,0.0
-65.8798,0.0
-65.8698,0.0
-65.85979999999999,0.0
-65.8498,0.0
-65.8398,0.0
-65.82979999999999,0.0
-65.8198,0.0
-65.8098,0.0
-65.79979999999999,0.0
-65.7898,0.0
-65.7798,0.0
-65.76979999999999,0.0
-65.7598,0.0
-65.7498,0.0
-65.7398,0.0
-65.7298,0.0
-65.71979999999999,0.0
-65.7098,0.0
-65.6998,0.0
-65.68979999999999,0.0
-65.6798,0.0
-65.6698,0.0
-65.65979999999999,0.0
-65.6498,0.0
-65.6398,0.0
-65.6298,0.0
-65.6198,0.0
-65.60979999999999,0.0
-65.5998,0.0
-65.5898,0.0
-65.57979999999999,0.0
-65.5698,0.0
-65.5598,0.0
-65.54979999999999,0.0
-65.5398,0.0
-65.5298,0.0
-65.51979999999999,0.0
-65.5098,0.0
-65.4998,0.0
-65.4898,0.0
-65.4798,0.0
-65.46979999999999,0.0
-65.4598,0.0
-65.4498,0.0
-65.43979999999999,0.0
-65.4298,0.0
-65.4198,0.0
-65.40979999999999,0.0
-65.3998,0.0
-65.3898,0.0
-65.3798,0.0
-65.3698,0.0
-65.35979999999999,0.0
-65.3498,0.0
-65.3398,0.0
-65.32979999999999,0.0
-65.3198,0.0
-65.3098,0.0
-65.29979999999999,0.0
-65.2898,0.0
-65.2798,0.0
-65.26979999999999,0.0
-65.2598,0.0
-65.2498,0.0
-65.2398,0.0
-65.2298,0.0
-65.21979999999999,0.0
-65.2098,0.0
-65.1998,0.0
-65.18979999999999,0.0
-65.1798,0.0
-65.1698,0.0
-65.15979999999999,0.0
-65.1498,0.0
-65.1398,0.0
-65.1298,0.0
-65.1198,0.0
-65.10979999999999,0.0
-65.0998,0.0
-65.0898,0.0
-65.07979999999999,0.0
-65.0698,0.0
-65.0598,0.0
-65.04979999999999,0.0
-65.0398,0.0
-65.0298,0.0
-65.01979999999999,0.0
-65.0098,0.0
-64.9998,0.0
-64.9898,0.0
-64.9798,0.0
-64.96979999999999,0.0
-64.9598,0.0
-64.9498,0.0
-64.93979999999999,0.0
-64.9298,0.0
-64.9198,0.0
-64.90979999999999,0.0
-64.8998,0.0
-64.8898,0.0
-64.8798,0.0
-64.8698,0.0
-64.85979999999999,0.0
-64.8498,0.0
-64.8398,0.0
-64.82979999999999,0.0
-64.8198,0.0
-64.8098,0.0
-64.79979999999999,0.0
-64.7898,0.0
-64.7798,0.0
-64.76979999999999,0.0
-64.7598,0.0
-64.7498,0.0
-64.7398,0.0
-64.7298,0.0
-64.71979999999999,0.0
-64.7098,0.0
-64.6998,0.0
-64.68979999999999,0.0
-64.6798,0.0
-64.6698,0.0
-64.65979999999999,0.0
-64.6498,0.0
-64.6398,0.0
-64.6298,0.0
-64.6198,0.0
-64.60979999999999,0.0
-64.5998,0.0
-64.5898,0.0
-64.57979999999999,0.0
-64.5698,0.0
-64.5598,0.0
-64.54979999999999,0.0
-64.5398,0.0
-64.5298,0.0
-64.51979999999999,0.0
-64.5098,0.0
-64.4998,0.0
-64.4898,0.0
-64.4798,0.0
-64.46979999999999,0.0
-64.4598,0.0
-64.4498,0.0
-64.43979999999999,0.0
-64.4298,0.0
-64.4198,0.0
-64.40979999999999,0.0
-64.3998,0.0
-64.3898,0.0
-64.3798,0.0
-64.3698,0.0
-64.35979999999999,0.0
-64.3498,0.0
-64.3398,0.0
-64.32979999999999,0.0
-64.3198,0.0
-64.3098,0.0
-64.29979999999999,0.0
-64.2898,0.0
-64.2798,0.0
-64.26979999999999,0.0
-64.2598,0.0
-64.2498,0.0
-64.2398,0.0
-64.2298,0.0
-64.21979999999999,0.0
-64.2098,0.0
-64.1998,0.0
-64.18979999999999,0.0
-64.1798,0.0
-64.1698,0.0
-64.15979999999999,0.0
-64.1498,0.0
-64.1398,0.0
-64.1298,0.0
-64.1198,0.0
-64.10979999999999,0.0
-64.0998,0.0
-64.0898,0.0
-64.07979999999999,0.0
-64.0698,0.0
-64.0598,0.0
-64.04979999999999,0.0
-64.0398,0.0
-64.0298,0.0
-64.01979999999999,0.0
-64.0098,0.0
-63.99979999999999,0.0
-63.9898,0.0
-63.9798,0.0
-63.96979999999999,0.0
-63.9598,0.0
-63.949799999999996,0.0
-63.93979999999999,0.0
-63.9298,0.0
-63.919799999999995,0.0
-63.90979999999999,0.0
-63.8998,0.0
-63.889799999999994,0.0
-63.8798,0.0
-63.8698,0.0
-63.85979999999999,0.0
-63.8498,0.0
-63.8398,0.0
-63.82979999999999,0.0
-63.8198,0.0
-63.809799999999996,0.0
-63.79979999999999,0.0
-63.7898,0.0
-63.779799999999994,0.0
-63.76979999999999,0.0
-63.7598,0.0
-63.74979999999999,0.0
-63.7398,0.0
-63.7298,0.0
-63.71979999999999,0.0
-63.7098,0.0
-63.699799999999996,0.0
-63.68979999999999,0.0
-63.6798,0.0
-63.669799999999995,0.0
-63.65979999999999,0.0
-63.6498,0.0
-63.639799999999994,0.0
-63.6298,0.0
-63.6198,0.0
-63.60979999999999,0.0
-63.5998,0.0
-63.5898,0.0
-63.57979999999999,0.0
-63.5698,0.0
-63.559799999999996,0.0
-63.54979999999999,0.0
-63.5398,0.0
-63.529799999999994,0.0
-63.51979999999999,0.0
-63.5098,0.0
-63.49979999999999,0.0
-63.4898,0.0
-63.4798,0.0
-63.46979999999999,0.0
-63.4598,0.0
-63.449799999999996,0.0
-63.43979999999999,0.0
-63.4298,0.0
-63.419799999999995,0.0
-63.40979999999999,0.0
-63.3998,0.0
-63.389799999999994,0.0
-63.3798,0.0
-63.3698,0.0
-63.35979999999999,0.0
-63.3498,0.0
-63.3398,0.0
-63.32979999999999,0.0
-63.3198,0.0
-63.309799999999996,0.0
-63.29979999999999,0.0
-63.2898,0.0
-63.279799999999994,0.0
-63.26979999999999,0.0
-63.2598,0.0
-63.24979999999999,0.0
-63.2398,0.0
-63.2298,0.0
-63.21979999999999,0.0
-63.2098,0.0
-63.199799999999996,0.0
-63.18979999999999,0.0
-63.1798,0.0
-63.169799999999995,0.0
-63.15979999999999,0.0
-63.1498,0.0
-63.139799999999994,0.0
-63.1298,0.0
-63.1198,0.0
-63.10979999999999,0.0
-63.0998,0.0
-63.0898,0.0
-63.07979999999999,0.0
-63.0698,0.0
-63.059799999999996,0.0
-63.04979999999999,0.0
-63.0398,0.0
-63.029799999999994,0.0
-63.01979999999999,0.0
-63.0098,0.0
-62.99979999999999,0.0
-62.9898,0.0
-62.9798,0.0
-62.96979999999999,0.0
-62.9598,0.0
-62.949799999999996,0.0
-62.93979999999999,0.0
-62.9298,0.0
-62.919799999999995,0.0
-62.90979999999999,0.0
-62.8998,0.0
-62.889799999999994,0.0
-62.8798,0.0
-62.8698,0.0
-62.85979999999999,0.0
-62.8498,9.091919526239996e-14
-62.8398,4.2546133552640027e-13
-62.82979999999999,1.3307807158890009e-12
-62.8198,4.439392119796997e-12
-62.809799999999996,1.218321008680801e-11
-62.79979999999999,2.5108579806370004e-11
-62.7898,5.118335535019999e-11
-62.779799999999994,1.0343824422180004e-10
-62.76979999999999,2.07189511885e-10
-62.7598,4.1045608590300017e-10
-62.74979999999999,8.028108776629998e-10
-62.7398,1.5569723138099997e-09
-62.7298,2.981288802069999e-09
-62.71979999999999,5.652853793299996e-09
-62.7098,1.0592495570000003e-08
-62.699799999999996,1.9651384120000006e-08
-62.68979999999999,3.6102081300000016e-08
-62.6798,6.553564010000004e-08
-62.669799999999995,1.1779197860000008e-07
-62.65979999999999,2.0949173700000009e-07
-62.6498,3.684966200000001e-07
-62.639799999999994,6.423128499999999e-07
-62.6298,1.1066251899999998e-06
-62.6198,1.8868839900000009e-06
-62.60979999999999,3.1838100200000003e-06
-62.5998,5.316263399999999e-06
-62.5898,8.781392300000002e-06
-62.57979999999999,1.436163080000001e-05
-62.5698,2.3239266000000003e-05
-62.559799999999996,3.720502900000001e-05
-62.54979999999999,5.894623e-05
-62.5398,9.246759199999997e-05
-62.529799999999994,0.00014348256000000002
-62.51979999999999,0.00022032448
-62.5098,0.00033483432
-62.49979999999999,0.0005030232
-62.4898,0.0007499368999999999
-62.4798,0.0011039655
-62.46979999999999,0.001610645999999999
-62.4598,0.0023238749000000004
-62.449799999999996,0.003319635000000001
-62.43979999999999,0.004692761000000002
-62.4298,0.00657196
-62.419799999999995,0.009100549000000001
-62.40979999999999,0.012473070000000005
-62.3998,0.016933949999999996
-62.389799999999994,0.022755419999999985
-62.3798,0.030271850000000003
-62.3698,0.03985799000000001
-62.35979999999999,0.051950529999999995
-62.3498,0.06718639999999998
-62.3398,0.08588659999999995
-62.32979999999999,0.10859860000000005
-62.3198,0.13609659999999998
-62.309799999999996,0.1690293000000001
-62.29979999999999,0.20782010000000004
-62.2898,0.25313499999999994
-62.279799999999994,0.30542299999999994
-62.26979999999999,0.3649180000000001
-62.2598,0.4320879999999998
-62.24979999999999,0.5075990000000004
-62.2398,0.5885010000000003
-62.2298,0.6780299999999997
-62.21979999999999,0.775037
-62.2098,0.8780800000000002
-62.199799999999996,0.9828799999999994
-62.18979999999999,1.0941799999999997
-62.1798,1.20812
-62.169799999999995,1.3197300000000007
-62.15979999999999,1.42998
-62.1498,1.5386399999999991
-62.139799999999994,1.6412999999999998
-62.1298,1.7395800000000012
-62.1198,1.8247400000000016
-62.10979999999999,1.902579999999999
-62.0998,1.9672999999999992
-62.0898,2.0191
-62.07979999999999,2.0583000000000005
-62.0698,2.0808
-62.059799999999996,2.0915999999999997
-62.04979999999999,2.0821999999999994
-62.0398,2.0612000000000013
-62.029799999999994,2.0233
-62.01979999999999,1.9742000000000008
-62.0098,1.9100999999999986
-61.99979999999999,1.8357000000000012
-61.9898,1.7509600000000014
-61.9798,1.6576000000000006
-61.96979999999999,1.5580999999999985
-61.9598,1.4530199999999989
-61.949799999999996,1.3448400000000007
-61.93979999999999,1.2353200000000004
-61.9298,1.1261599999999994
-61.919799999999995,1.0178899999999997
-61.90979999999999,0.9127000000000001
-61.8998,0.8117899999999999
-61.889799999999994,0.7158899999999997
-61.8798,0.6262799999999997
-61.8698,0.5428379999999999
-61.85979999999999,0.46710199999999996
-61.8498,0.39763600000000004
-61.8398,0.3359999999999999
-61.82979999999999,0.28132599999999985
-61.8198,0.23336200000000015
-61.809799999999996,0.1917710000000001
-61.79979999999999,0.15620119999999998
-61.7898,0.12602410000000003
-61.779799999999994,0.10065660000000004
-61.76979999999999,0.07970060000000004
-61.7598,0.062456999999999985
-61.74979999999999,0.0484724
-61.7398,0.03729606
-61.7298,0.02838127999999999
-61.71979999999999,0.021394689999999997
-61.7098,0.01596589
-61.699799999999996,0.011798280000000003
-61.68979999999999,0.008631106999999997
-61.6798,0.006250718000000003
-61.669799999999995,0.004483668
-61.65979999999999,0.0031813940000000014
-61.6498,0.0022333440000000004
-61.639799999999994,0.0015532152000000007
-61.6298,0.0010690344
-61.6198,0.0007278041
-61.60979999999999,0.0004910144999999995
-61.5998,0.0003273871299999999
-61.5898,0.00021619062
-61.57979999999999,0.00014132436000000004
-61.5698,9.141718000000005e-05
-61.559799999999996,5.8517624000000016e-05
-61.54979999999999,3.704521300000004e-05
-61.5398,2.3226916000000003e-05
-61.529799999999994,1.4401662000000004e-05
-61.51979999999999,8.8420041e-06
-61.5098,5.370731200000002e-06
-61.49979999999999,3.225697200000002e-06
-61.4898,1.9189374499999996e-06
-61.4798,1.1293645799999996e-06
-61.46979999999999,6.574413600000002e-07
-61.4598,3.787784599999998e-07
-61.449799999999996,2.1604473099999992e-07
-61.43979999999999,1.2184256199999996e-07
-61.4298,6.799422200000002e-08
-61.419799999999995,3.753746245480998e-08
-61.40979999999999,2.0529981175179992e-08
-61.3998,1.1098465504220002e-08
-61.389799999999994,5.938011656755997e-09
-61.3798,3.142528147773e-09
-61.3698,1.6448224266059998e-09
-61.35979999999999,8.523173404819002e-10
-61.3498,4.3587383587890214e-10
-61.3398,2.2122214788131293e-10
-61.32979999999999,1.1103108793531102e-10
-61.3198,5.493842041583272e-11
-61.309799999999996,2.6777593376500694e-11
-61.29979999999999,1.2500756675429598e-11
-61.2898,5.396595822390873e-12
-61.279799999999994,2.341987143513091e-12
-61.26979999999999,3.65710656448235e-13
-61.2598,0.0
-61.24979999999999,0.0
-61.2398,0.0
-61.2298,0.0
-61.21979999999999,0.0
-61.2098,0.0
-61.199799999999996,0.0
-61.18979999999999,0.0
-61.1798,0.0
-61.169799999999995,0.0
-61.15979999999999,0.0
-61.1498,0.0
-61.139799999999994,0.0
-61.1298,0.0
-61.1198,0.0
-61.10979999999999,0.0
-61.0998,0.0
-61.0898,0.0
-61.07979999999999,0.0
-61.0698,0.0
-61.059799999999996,0.0
-61.04979999999999,0.0
-61.0398,0.0
-61.029799999999994,0.0
-61.01979999999999,0.0
-61.0098,0.0
-60.99979999999999,0.0
-60.9898,0.0
-60.9798,0.0
-60.96979999999999,0.0
-60.9598,0.0
-60.949799999999996,0.0
-60.93979999999999,0.0
-60.9298,0.0
-60.919799999999995,0.0
-60.90979999999999,0.0
-60.8998,0.0
-60.889799999999994,0.0
-60.8798,0.0
-60.8698,0.0
-60.85979999999999,0.0
-60.8498,0.0
-60.8398,0.0
-60.82979999999999,0.0
-60.8198,0.0
-60.809799999999996,0.0
-60.79979999999999,0.0
-60.7898,0.0
-60.779799999999994,0.0
-60.76979999999999,0.0
-60.7598,0.0
-60.74979999999999,0.0
-60.7398,0.0
-60.7298,0.0
-60.71979999999999,0.0
-60.7098,0.0
-60.699799999999996,0.0
-60.68979999999999,0.0
-60.6798,0.0
-60.669799999999995,0.0
-60.65979999999999,0.0
-60.6498,0.0
-60.639799999999994,0.0
-60.6298,0.0
-60.6198,0.0
-60.60979999999999,0.0
-60.5998,0.0
-60.5898,0.0
-60.57979999999999,0.0
-60.5698,0.0
-60.559799999999996,0.0
-60.54979999999999,0.0
-60.5398,0.0
-60.529799999999994,0.0
-60.51979999999999,0.0
-60.5098,0.0
-60.49979999999999,0.0
-60.4898,0.0
-60.4798,0.0
-60.46979999999999,0.0
-60.4598,0.0
-60.449799999999996,0.0
-60.43979999999999,0.0
